Complaint_ID,Complaint_Date,Complaint_Time,Complaint_Channel,Complainant_Age,Complainant_Gender,Complainant_State,Complainant_District,Complainant_City,Complainant_Pincode,Complainant_ID_Type,Incident_Date,Incident_Time,Incident_Type,Fraud_Type,Incident_Description,Incident_State,Incident_District,Incident_City,Incident_Location,Transaction_ID,Transaction_Amount,Payment_Mode,Bank_Name,ATM_ID,ATM_Location,Evidence_Available,Bank_Statement_Available,Transaction_Receipt_Available,Screenshot_Available
CMP_20260722_02337,2026-07-22,14:24:44,Police Station,25,Female,West Bengal,Kolkata,Kolkata,196828,Passport,2026-07-21,11:24:44,Financial Cyber-Fraud,UPI Phishing & Impersonation,Victim reported unauthorized transfer followed by ATM cashout ring in Kolkata,West Bengal,Kolkata,Kolkata,Kolkata Commercial Sector,TXN_20260721_056209,49000.0,UPI,Bank of Baroda,ATM_KOL_0440,"Shopping Mall Kiosk, Kolkata",1,1,1,1
CMP_20260722_00532,2026-07-22,15:03:12,NCRP 1930 Portal,71,Male,Haryana,Nuh,Punahana,461552,Passport,2026-07-22,04:03:12,Financial Cyber-Fraud,UPI Phishing & Impersonation,Victim reported unauthorized transfer followed by ATM cashout ring in Punahana,Haryana,Nuh,Punahana,Punahana Commercial Sector,TXN_20260722_050794,25000.0,UPI,State Bank of India,ATM_PUN_0343,"Highway Kiosk, Punahana",1,1,0,1
CMP_20260722_00176,2026-07-22,15:43:55,Cyber Cell Desk,65,Male,Haryana,Gurugram,Gurgaon/Gurugram,201490,Ration Card,2026-07-21,12:43:55,Financial Cyber-Fraud,Unauthorized ATM Cash-Out,Victim reported unauthorized transfer followed by ATM cashout ring in Gurgaon/Gurugram,Haryana,Gurugram,Gurgaon/Gurugram,Gurgaon/Gurugram Commercial Sector,TXN_20260721_049726,15000.0,UPI,State Bank of India,ATM_GUR_0252,"Bus Stand Kiosk, Gurgaon/Gurugram",1,1,1,1
CMP_20260722_00984,2026-07-22,16:46:31,Online Grievance,22,Male,Rajasthan,Alwar,Alwar,669659,Driving License,2026-07-20,22:46:31,Financial Cyber-Fraud,Unauthorized ATM Cash-Out,Victim reported unauthorized transfer followed by ATM cashout ring in Alwar,Rajasthan,Alwar,Alwar,Alwar Commercial Sector,TXN_20260720_052150,49000.0,UPI,ICICI Bank,ATM_ALW_0306,"Market Kiosk, Alwar",1,1,1,1
CMP_20260722_00191,2026-07-22,17:03:22,NCRP 1930 Portal,45,Male,Haryana,Gurugram,Gurgaon/Gurugram,273273,Ration Card,2026-07-22,05:03:22,Financial Cyber-Fraud,OTP / SIM-Swap Fraud,Victim reported unauthorized transfer followed by ATM cashout ring in Gurgaon/Gurugram,Haryana,Gurugram,Gurgaon/Gurugram,Gurgaon/Gurugram Commercial Sector,TXN_20260722_049771,49000.0,UPI,State Bank of India,ATM_GUR_0271,"Educational Area Kiosk, Gurgaon/Gurugram",1,1,1,0
CMP_20260722_01660,2026-07-22,20:11:29,Police Station,48,Male,Haryana,Gurugram,Gurgaon/Gurugram,270266,Govt Employee ID,2026-07-21,18:11:29,Financial Cyber-Fraud,ATM Skimming,Victim reported unauthorized transfer followed by ATM cashout ring in Gurgaon/Gurugram,Haryana,Gurugram,Gurgaon/Gurugram,Gurgaon/Gurugram Commercial Sector,TXN_20260721_054178,49000.0,UPI,State Bank of India,ATM_GUR_0271,"Educational Area Kiosk, Gurgaon/Gurugram",1,1,1,1
CMP_20260722_01522,2026-07-22,20:24:08,Online Grievance,41,Female,West Bengal,Kolkata,Kolkata,288085,Ration Card,2026-07-22,04:24:08,Financial Cyber-Fraud,ATM Skimming,Victim reported unauthorized transfer followed by ATM cashout ring in Kolkata,West Bengal,Kolkata,Kolkata,Kolkata Commercial Sector,TXN_20260722_053764,75000.0,UPI,State Bank of India,ATM_KOL_0484,"Residential Kiosk, Kolkata",1,1,1,1
CMP_20260722_00020,2026-07-22,22:05:34,NCRP 1930 Portal,66,Male,West Bengal,Kolkata,Kolkata,435947,Passport,2026-07-21,02:05:34,Financial Cyber-Fraud,UPI Phishing & Impersonation,Victim reported unauthorized transfer followed by ATM cashout ring in Kolkata,West Bengal,Kolkata,Kolkata,Kolkata Commercial Sector,TXN_20260721_049258,49000.0,UPI,HDFC Bank,ATM_KOL_0426,"Shopping Mall Kiosk, Kolkata",1,1,0,1
CMP_20260722_01003,2026-07-22,22:42:18,Cyber Cell Desk,52,Female,Jharkhand,Deoghar,Deoghar,396740,Ration Card,2026-07-22,04:42:18,Financial Cyber-Fraud,ATM Skimming,Victim reported unauthorized transfer followed by ATM cashout ring in Deoghar,Jharkhand,Deoghar,Deoghar,Deoghar Commercial Sector,TXN_20260722_052207,75000.0,UPI,State Bank of India,ATM_DEO_0087,"Market Kiosk, Deoghar",1,1,1,1
CMP_20260722_02267,2026-07-22,22:51:04,Bank Helpline,39,Female,Bihar,Nalanda,Nalanda,316339,Driving License,2026-07-21,11:51:04,Financial Cyber-Fraud,Unauthorized ATM Cash-Out,Victim reported unauthorized transfer followed by ATM cashout ring in Nalanda,Bihar,Nalanda,Nalanda,Nalanda Commercial Sector,TXN_20260721_055999,95000.0,UPI,State Bank of India,ATM_NAL_0176,"Commercial Area Kiosk, Nalanda",1,1,0,1
CMP_20260723_02769,2026-07-23,02:49:33,Bank Helpline,22,Male,Bihar,Patna,Patna,309813,Driving License,2026-07-22,02:49:33,Financial Cyber-Fraud,Card Cloning,Victim reported unauthorized transfer followed by ATM cashout ring in Patna,Bihar,Patna,Patna,Patna Commercial Sector,TXN_20260722_057505,25000.0,UPI,State Bank of India,ATM_PAT_0492,"Shopping Mall Kiosk, Patna",1,1,0,1
CMP_20260723_02403,2026-07-23,04:34:16,Bank Helpline,36,Female,West Bengal,Kolkata,Kolkata,291994,Ration Card,2026-07-21,17:34:16,Financial Cyber-Fraud,Vishing / Customer Care Scam,Victim reported unauthorized transfer followed by ATM cashout ring in Kolkata,West Bengal,Kolkata,Kolkata,Kolkata Commercial Sector,TXN_20260721_056407,15000.0,UPI,Axis Bank,ATM_KOL_0472,"Commercial Area Kiosk, Kolkata",1,1,1,1
CMP_20260723_02625,2026-07-23,05:10:30,NCRP 1930 Portal,59,Male,Uttar Pradesh,Mathura,Mathura,499660,Driving License,2026-07-22,19:10:30,Financial Cyber-Fraud,UPI Phishing & Impersonation,Victim reported unauthorized transfer followed by ATM cashout ring in Mathura,Uttar Pradesh,Mathura,Mathura,Mathura Commercial Sector,TXN_20260722_057073,95000.0,UPI,State Bank of India,ATM_MAT_0200,"Commercial Area Kiosk, Mathura",1,1,0,1
CMP_20260723_01761,2026-07-23,05:53:30,NCRP 1930 Portal,37,Female,Haryana,Faridabad,Faridabad,797809,Driving License,2026-07-21,23:53:30,Financial Cyber-Fraud,Card Cloning,Victim reported unauthorized transfer followed by ATM cashout ring in Faridabad,Haryana,Faridabad,Faridabad,Faridabad Commercial Sector,TXN_20260721_054481,95000.0,UPI,Canara Bank,ATM_FAR_0563,"Airport Kiosk, Faridabad",1,1,1,1
CMP_20260723_00811,2026-07-23,06:23:35,Online Grievance,22,Male,Delhi,Central Delhi,Delhi,222642,Driving License,2026-07-21,23:23:35,Financial Cyber-Fraud,Unauthorized ATM Cash-Out,Victim reported unauthorized transfer followed by ATM cashout ring in Delhi,Delhi,Central Delhi,Delhi,Delhi Commercial Sector,TXN_20260721_051631,49000.0,UPI,Bank of Baroda,ATM_DEL_0030,"Commercial Area Kiosk, Delhi",1,1,0,1
CMP_20260723_02361,2026-07-23,06:31:42,NCRP 1930 Portal,45,Male,Jharkhand,Deoghar,Deoghar,712402,Ration Card,2026-07-22,02:31:42,Financial Cyber-Fraud,UPI Phishing & Impersonation,Victim reported unauthorized transfer followed by ATM cashout ring in Deoghar,Jharkhand,Deoghar,Deoghar,Deoghar Commercial Sector,TXN_20260722_056281,25000.0,UPI,Bank of Baroda,ATM_DEO_0079,"Educational Area Kiosk, Deoghar",1,1,1,1
CMP_20260723_01075,2026-07-23,06:42:55,NCRP 1930 Portal,28,Male,Bihar,Patna,Patna,347535,Passport,2026-07-21,13:42:55,Financial Cyber-Fraud,UPI Phishing & Impersonation,Victim reported unauthorized transfer followed by ATM cashout ring in Patna,Bihar,Patna,Patna,Patna Commercial Sector,TXN_20260721_052423,15000.0,UPI,HDFC Bank,ATM_PAT_0042,"Shopping Mall Kiosk, Patna",1,1,1,1
CMP_20260723_01022,2026-07-23,08:24:38,Bank Helpline,57,Female,Rajasthan,Alwar,Alwar,811921,Driving License,2026-07-21,19:24:38,Financial Cyber-Fraud,Investment / Task Scam,Victim reported unauthorized transfer followed by ATM cashout ring in Alwar,Rajasthan,Alwar,Alwar,Alwar Commercial Sector,TXN_20260721_052264,49000.0,UPI,Kotak Mahindra Bank,ATM_ALW_0363,"Commercial Area Kiosk, Alwar",1,1,1,1
CMP_20260723_02156,2026-07-23,08:31:43,Online Grievance,49,Male,Delhi,Central Delhi,Delhi,735887,Passport,2026-07-21,12:31:43,Financial Cyber-Fraud,UPI Phishing & Impersonation,Victim reported unauthorized transfer followed by ATM cashout ring in Delhi,Delhi,Central Delhi,Delhi,Delhi Commercial Sector,TXN_20260721_055666,15000.0,UPI,Bank of Baroda,ATM_DEL_0441,"Market Kiosk, Delhi",1,1,1,0
CMP_20260723_01770,2026-07-23,08:43:20,Police Station,41,Male,Delhi,Central Delhi,Delhi,430477,Govt Employee ID,2026-07-22,00:43:20,Financial Cyber-Fraud,OTP / SIM-Swap Fraud,Victim reported unauthorized transfer followed by ATM cashout ring in Delhi,Delhi,Central Delhi,Delhi,Delhi Commercial Sector,TXN_20260722_054508,75000.0,UPI,HDFC Bank,ATM_DEL_0187,"Residential Kiosk, Delhi",1,1,1,1
CMP_20260723_02801,2026-07-23,08:55:12,NCRP 1930 Portal,55,Male,Delhi,Central Delhi,Delhi,764622,Driving License,2026-07-22,13:55:12,Financial Cyber-Fraud,Card Cloning,Victim reported unauthorized transfer followed by ATM cashout ring in Delhi,Delhi,Central Delhi,Delhi,Delhi Commercial Sector,TXN_20260722_057601,95000.0,UPI,IndusInd Bank,ATM_DEL_0311,"Railway Station Kiosk, Delhi",1,1,1,1
CMP_20260723_00690,2026-07-23,09:16:04,Cyber Cell Desk,56,Female,Bihar,Patna,Patna,540836,Ration Card,2026-07-22,19:16:04,Financial Cyber-Fraud,Unauthorized ATM Cash-Out,Victim reported unauthorized transfer followed by ATM cashout ring in Patna,Bihar,Patna,Patna,Patna Commercial Sector,TXN_20260722_051268,25000.0,UPI,Punjab National Bank,ATM_PAT_0388,"Commercial Area Kiosk, Patna",1,1,1,1
CMP_20260723_01288,2026-07-23,10:18:22,NCRP 1930 Portal,71,Male,Bihar,Nalanda,Nalanda,255623,Passport,2026-07-21,18:18:22,Financial Cyber-Fraud,UPI Phishing & Impersonation,Victim reported unauthorized transfer followed by ATM cashout ring in Nalanda,Bihar,Nalanda,Nalanda,Nalanda Commercial Sector,TXN_20260721_053062,75000.0,UPI,Bank of Baroda,ATM_NAL_0583,"Market Kiosk, Nalanda",1,1,1,1
CMP_20260723_01953,2026-07-23,10:42:16,Police Station,36,Male,Rajasthan,Bharatpur,Bharatpur,221687,Passport,2026-07-22,03:42:16,Financial Cyber-Fraud,Investment / Task Scam,Victim reported unauthorized transfer followed by ATM cashout ring in Bharatpur,Rajasthan,Bharatpur,Bharatpur,Bharatpur Commercial Sector,TXN_20260722_055057,15000.0,UPI,State Bank of India,ATM_BHA_0407,"Highway Kiosk, Bharatpur",1,1,0,0
CMP_20260723_01447,2026-07-23,12:24:07,Cyber Cell Desk,38,Female,Rajasthan,Alwar,Alwar,826031,Voter ID,2026-07-23,01:24:07,Financial Cyber-Fraud,Investment / Task Scam,Victim reported unauthorized transfer followed by ATM cashout ring in Alwar,Rajasthan,Alwar,Alwar,Alwar Commercial Sector,TXN_20260723_053539,25000.0,UPI,HDFC Bank,ATM_ALW_0278,"Commercial Area Kiosk, Alwar",1,1,1,0
CMP_20260723_00818,2026-07-23,12:58:45,Bank Helpline,64,Male,Rajasthan,Alwar,Alwar,426463,Govt Employee ID,2026-07-23,04:58:45,Financial Cyber-Fraud,Unauthorized ATM Cash-Out,Victim reported unauthorized transfer followed by ATM cashout ring in Alwar,Rajasthan,Alwar,Alwar,Alwar Commercial Sector,TXN_20260723_051652,15000.0,UPI,State Bank of India,ATM_ALW_0222,"Commercial Area Kiosk, Alwar",1,1,1,0
CMP_20260723_02350,2026-07-23,13:27:39,NCRP 1930 Portal,39,Female,Rajasthan,Alwar,Alwar,676732,Ration Card,2026-07-22,04:27:39,Financial Cyber-Fraud,UPI Phishing & Impersonation,Victim reported unauthorized transfer followed by ATM cashout ring in Alwar,Rajasthan,Alwar,Alwar,Alwar Commercial Sector,TXN_20260722_056248,25000.0,UPI,HDFC Bank,ATM_ALW_0234,"Bus Stand Kiosk, Alwar",1,1,1,1
CMP_20260723_01672,2026-07-23,13:31:03,NCRP 1930 Portal,50,Male,Haryana,Gurugram,Gurgaon/Gurugram,539948,Driving License,2026-07-22,02:31:03,Financial Cyber-Fraud,Unauthorized ATM Cash-Out,Victim reported unauthorized transfer followed by ATM cashout ring in Gurgaon/Gurugram,Haryana,Gurugram,Gurgaon/Gurugram,Gurgaon/Gurugram Commercial Sector,TXN_20260722_054214,75000.0,UPI,Punjab National Bank,ATM_GUR_0597,"Shopping Mall Kiosk, Gurgaon/Gurugram",1,1,1,1
CMP_20260723_00036,2026-07-23,13:58:32,Police Station,70,Male,Haryana,Gurugram,Gurgaon/Gurugram,365494,Driving License,2026-07-22,01:58:32,Financial Cyber-Fraud,ATM Skimming,Victim reported unauthorized transfer followed by ATM cashout ring in Gurgaon/Gurugram,Haryana,Gurugram,Gurgaon/Gurugram,Gurgaon/Gurugram Commercial Sector,TXN_20260722_049306,25000.0,UPI,Punjab National Bank,ATM_GUR_0597,"Shopping Mall Kiosk, Gurgaon/Gurugram",1,1,0,1
CMP_20260723_02743,2026-07-23,14:11:32,Bank Helpline,60,Female,West Bengal,Howrah,Howrah,268956,Ration Card,2026-07-23,03:11:32,Financial Cyber-Fraud,Unauthorized ATM Cash-Out,Victim reported unauthorized transfer followed by ATM cashout ring in Howrah,West Bengal,Howrah,Howrah,Howrah Commercial Sector,TXN_20260723_057427,49000.0,UPI,Kotak Mahindra Bank,ATM_HOW_0312,"Railway Station Kiosk, Howrah",1,1,1,1
CMP_20260723_02824,2026-07-23,16:31:19,Cyber Cell Desk,42,Male,West Bengal,Purba Bardhaman,Bardhaman,529683,Driving License,2026-07-22,00:31:19,Financial Cyber-Fraud,Unauthorized ATM Cash-Out,Victim reported unauthorized transfer followed by ATM cashout ring in Bardhaman,West Bengal,Purba Bardhaman,Bardhaman,Bardhaman Commercial Sector,TXN_20260722_057670,95000.0,UPI,Canara Bank,ATM_BAR_0270,"Railway Station Kiosk, Bardhaman",1,1,1,1
CMP_20260723_00229,2026-07-23,17:06:24,Police Station,47,Male,Delhi,Central Delhi,Delhi,127907,Ration Card,2026-07-23,00:06:24,Financial Cyber-Fraud,ATM Skimming,Victim reported unauthorized transfer followed by ATM cashout ring in Delhi,Delhi,Central Delhi,Delhi,Delhi Commercial Sector,TXN_20260723_049885,49000.0,UPI,HDFC Bank,ATM_DEL_0187,"Residential Kiosk, Delhi",1,1,1,1
CMP_20260723_01298,2026-07-23,17:38:53,Online Grievance,49,Male,West Bengal,Kolkata,Kolkata,737716,Voter ID,2026-07-23,16:38:53,Financial Cyber-Fraud,Card Cloning,Victim reported unauthorized transfer followed by ATM cashout ring in Kolkata,West Bengal,Kolkata,Kolkata,Kolkata Commercial Sector,TXN_20260723_053092,49000.0,UPI,Axis Bank,ATM_KOL_0016,"Commercial Area Kiosk, Kolkata",1,1,1,0
CMP_20260723_02905,2026-07-23,18:23:48,Online Grievance,57,Male,Haryana,Gurugram,Gurgaon/Gurugram,271622,Govt Employee ID,2026-07-23,15:23:48,Financial Cyber-Fraud,Card Cloning,Victim reported unauthorized transfer followed by ATM cashout ring in Gurgaon/Gurugram,Haryana,Gurugram,Gurgaon/Gurugram,Gurgaon/Gurugram Commercial Sector,TXN_20260723_057913,49000.0,UPI,HDFC Bank,ATM_GUR_0269,"Market Kiosk, Gurgaon/Gurugram",1,1,1,1
CMP_20260723_02556,2026-07-23,19:36:56,Bank Helpline,47,Male,Bihar,Nalanda,Nalanda,687939,Driving License,2026-07-22,11:36:56,Financial Cyber-Fraud,Investment / Task Scam,Victim reported unauthorized transfer followed by ATM cashout ring in Nalanda,Bihar,Nalanda,Nalanda,Nalanda Commercial Sector,TXN_20260722_056866,49000.0,UPI,HDFC Bank,ATM_NAL_0588,"Shopping Mall Kiosk, Nalanda",1,1,0,0
CMP_20260723_02188,2026-07-23,20:27:04,Police Station,28,Male,West Bengal,Kolkata,Kolkata,393543,Voter ID,2026-07-22,03:27:04,Financial Cyber-Fraud,UPI Phishing & Impersonation,Victim reported unauthorized transfer followed by ATM cashout ring in Kolkata,West Bengal,Kolkata,Kolkata,Kolkata Commercial Sector,TXN_20260722_055762,49000.0,UPI,Bank of Baroda,ATM_KOL_0596,"Commercial Area Kiosk, Kolkata",1,1,1,1
CMP_20260723_02003,2026-07-23,21:08:07,Bank Helpline,37,Female,Jharkhand,Dumka,Dumka,727973,Ration Card,2026-07-22,03:08:07,Financial Cyber-Fraud,UPI Phishing & Impersonation,Victim reported unauthorized transfer followed by ATM cashout ring in Dumka,Jharkhand,Dumka,Dumka,Dumka Commercial Sector,TXN_20260722_055207,49000.0,UPI,Punjab National Bank,ATM_DUM_0550,"Commercial Area Kiosk, Dumka",1,1,0,1
CMP_20260723_01087,2026-07-23,21:48:41,NCRP 1930 Portal,55,Female,Bihar,Patna,Patna,824956,Driving License,2026-07-23,12:48:41,Financial Cyber-Fraud,ATM Skimming,Victim reported unauthorized transfer followed by ATM cashout ring in Patna,Bihar,Patna,Patna,Patna Commercial Sector,TXN_20260723_052459,15000.0,UPI,HDFC Bank,ATM_PAT_0216,"Railway Station Kiosk, Patna",1,1,0,1
CMP_20260723_02533,2026-07-23,22:13:31,NCRP 1930 Portal,36,Male,Haryana,Nuh,Punahana,307337,Passport,2026-07-22,19:13:31,Financial Cyber-Fraud,ATM Skimming,Victim reported unauthorized transfer followed by ATM cashout ring in Punahana,Haryana,Nuh,Punahana,Punahana Commercial Sector,TXN_20260722_056797,95000.0,UPI,Bank of Baroda,ATM_PUN_0542,"Highway Kiosk, Punahana",1,1,1,1
CMP_20260723_02692,2026-07-23,23:00:07,Cyber Cell Desk,60,Male,Haryana,Nuh,Punahana,343279,Driving License,2026-07-22,05:00:07,Financial Cyber-Fraud,Unauthorized ATM Cash-Out,Victim reported unauthorized transfer followed by ATM cashout ring in Punahana,Haryana,Nuh,Punahana,Punahana Commercial Sector,TXN_20260722_057274,49000.0,UPI,State Bank of India,ATM_PUN_0543,"Commercial Area Kiosk, Punahana",1,1,1,1
CMP_20260723_02179,2026-07-23,23:12:58,Online Grievance,42,Male,Rajasthan,Bharatpur,Kaman,756311,Ration Card,2026-07-22,16:12:58,Financial Cyber-Fraud,Investment / Task Scam,Victim reported unauthorized transfer followed by ATM cashout ring in Kaman,Rajasthan,Bharatpur,Kaman,Kaman Commercial Sector,TXN_20260722_055735,95000.0,UPI,State Bank of India,ATM_KAM_0517,"Bus Stand Kiosk, Kaman",1,1,1,1
CMP_20260724_00638,2026-07-24,00:33:07,NCRP 1930 Portal,37,Male,Rajasthan,Alwar,Alwar,832064,Passport,2026-07-22,22:33:07,Financial Cyber-Fraud,ATM Skimming,Victim reported unauthorized transfer followed by ATM cashout ring in Alwar,Rajasthan,Alwar,Alwar,Alwar Commercial Sector,TXN_20260722_051112,95000.0,UPI,HDFC Bank,ATM_ALW_0349,"Commercial Area Kiosk, Alwar",1,1,1,1
CMP_20260724_01396,2026-07-24,01:20:39,Online Grievance,42,Male,Rajasthan,Alwar,Alwar,461036,Govt Employee ID,2026-07-22,03:20:39,Financial Cyber-Fraud,OTP / SIM-Swap Fraud,Victim reported unauthorized transfer followed by ATM cashout ring in Alwar,Rajasthan,Alwar,Alwar,Alwar Commercial Sector,TXN_20260722_053386,15000.0,UPI,State Bank of India,ATM_ALW_0400,"Residential Kiosk, Alwar",1,1,1,0
CMP_20260724_01960,2026-07-24,01:23:01,Bank Helpline,46,Male,Uttar Pradesh,Mathura,Mathura,528236,Voter ID,2026-07-24,00:23:01,Financial Cyber-Fraud,Investment / Task Scam,Victim reported unauthorized transfer followed by ATM cashout ring in Mathura,Uttar Pradesh,Mathura,Mathura,Mathura Commercial Sector,TXN_20260724_055078,15000.0,UPI,Axis Bank,ATM_MAT_0374,"Railway Station Kiosk, Mathura",1,1,1,1
CMP_20260724_02707,2026-07-24,02:09:09,Cyber Cell Desk,61,Female,Rajasthan,Alwar,Alwar,447374,Passport,2026-07-22,15:09:09,Financial Cyber-Fraud,Unauthorized ATM Cash-Out,Victim reported unauthorized transfer followed by ATM cashout ring in Alwar,Rajasthan,Alwar,Alwar,Alwar Commercial Sector,TXN_20260722_057319,49000.0,UPI,HDFC Bank,ATM_ALW_0329,"Market Kiosk, Alwar",1,1,1,0
CMP_20260724_01404,2026-07-24,02:47:30,Police Station,44,Male,Uttar Pradesh,Mathura,Mathura,614008,Passport,2026-07-22,03:47:30,Financial Cyber-Fraud,OTP / SIM-Swap Fraud,Victim reported unauthorized transfer followed by ATM cashout ring in Mathura,Uttar Pradesh,Mathura,Mathura,Mathura Commercial Sector,TXN_20260722_053410,49000.0,UPI,Punjab National Bank,ATM_MAT_0526,"Commercial Area Kiosk, Mathura",1,1,0,1
CMP_20260724_01499,2026-07-24,03:23:59,Police Station,63,Male,West Bengal,Kolkata,Kolkata,564571,Govt Employee ID,2026-07-24,01:23:59,Financial Cyber-Fraud,Card Cloning,Victim reported unauthorized transfer followed by ATM cashout ring in Kolkata,West Bengal,Kolkata,Kolkata,Kolkata Commercial Sector,TXN_20260724_053695,95000.0,UPI,Axis Bank,ATM_KOL_0004,"Market Kiosk, Kolkata",1,1,0,1
CMP_20260724_02773,2026-07-24,06:09:50,NCRP 1930 Portal,44,Male,Delhi,Central Delhi,Delhi,329446,Voter ID,2026-07-23,10:09:50,Financial Cyber-Fraud,Unauthorized ATM Cash-Out,Victim reported unauthorized transfer followed by ATM cashout ring in Delhi,Delhi,Central Delhi,Delhi,Delhi Commercial Sector,TXN_20260723_057517,75000.0,UPI,Bank of Baroda,ATM_DEL_0441,"Market Kiosk, Delhi",1,1,1,1
CMP_20260724_02570,2026-07-24,07:57:34,Police Station,29,Female,Haryana,Faridabad,Faridabad,453213,Passport,2026-07-23,03:57:34,Financial Cyber-Fraud,Card Cloning,Victim reported unauthorized transfer followed by ATM cashout ring in Faridabad,Haryana,Faridabad,Faridabad,Faridabad Commercial Sector,TXN_20260723_056908,15000.0,UPI,HDFC Bank,ATM_FAR_0217,"Highway Kiosk, Faridabad",1,1,0,1
CMP_20260724_02411,2026-07-24,09:05:10,Online Grievance,33,Male,West Bengal,Kolkata,Kolkata,216344,Passport,2026-07-23,00:05:10,Financial Cyber-Fraud,ATM Skimming,Victim reported unauthorized transfer followed by ATM cashout ring in Kolkata,West Bengal,Kolkata,Kolkata,Kolkata Commercial Sector,TXN_20260723_056431,25000.0,UPI,State Bank of India,ATM_KOL_0121,"Market Kiosk, Kolkata",1,1,1,1
CMP_20260724_02542,2026-07-24,09:39:09,Online Grievance,43,Male,West Bengal,Purba Bardhaman,Bardhaman,687484,Passport,2026-07-23,01:39:09,Financial Cyber-Fraud,ATM Skimming,Victim reported unauthorized transfer followed by ATM cashout ring in Bardhaman,West Bengal,Purba Bardhaman,Bardhaman,Bardhaman Commercial Sector,TXN_20260723_056824,75000.0,UPI,ICICI Bank,ATM_BAR_0327,"Railway Station Kiosk, Bardhaman",1,1,0,0
CMP_20260724_01650,2026-07-24,09:55:38,Online Grievance,26,Male,Bihar,Patna,Patna,122603,Driving License,2026-07-24,01:55:38,Financial Cyber-Fraud,Unauthorized ATM Cash-Out,Victim reported unauthorized transfer followed by ATM cashout ring in Patna,Bihar,Patna,Patna,Patna Commercial Sector,TXN_20260724_054148,75000.0,UPI,ICICI Bank,ATM_PAT_0150,"Market Kiosk, Patna",1,1,1,0
CMP_20260724_01853,2026-07-24,10:11:00,Police Station,31,Female,Haryana,Nuh,Punahana,341743,Ration Card,2026-07-23,14:11:00,Financial Cyber-Fraud,ATM Skimming,Victim reported unauthorized transfer followed by ATM cashout ring in Punahana,Haryana,Nuh,Punahana,Punahana Commercial Sector,TXN_20260723_054757,49000.0,UPI,Bank of Baroda,ATM_PUN_0007,"Bus Stand Kiosk, Punahana",1,1,1,1
